"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"28586","JJ133728","01/31/2025 03:18:00 PM","002XX N CENTRAL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1523","015","37","25","01A","1139002","1901119","2025","02/08/2025 03:41:08 PM","41.884787691","-87.765025225","(41.884787691, -87.765025225)"
"28585","JJ133632","01/31/2025 01:56:00 PM","085XX S MORGAN ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0613","006","17","71","01A","1171138","1848220","2025","02/08/2025 03:41:08 PM","41.738982823","-87.648564923","(41.738982823, -87.648564923)"
"28925","JH224120","01/30/2025 10:57:00 PM","105XX S EDBROOKE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0512","005","9","49","01A","1179135","1835129","2025","10/25/2025 03:42:26 PM","41.702881085","-87.619663203","(41.702881085, -87.619663203)"
"28584","JJ132706","01/30/2025 04:39:00 PM","029XX S MICHIGAN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0133","001","4","35","01A","1177739","1885265","2025","02/07/2025 03:42:03 PM","41.840491269","-87.623259258","(41.840491269, -87.623259258)"
"13734609","JJ131948","01/30/2025 12:16:00 AM","063XX N ALBANY AVE","0142","HOMICIDE","RECKLESS HOMICIDE","STREET","true","false","2413","024","50","2","01B","1154540","1941794","2025","12/25/2025 03:40:45 PM","41.996106315","-87.706875373","(41.996106315, -87.706875373)"
"28583","JJ131025","01/29/2025 10:35:00 AM","014XX W 90TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","2222","022","21","73","01A","1168378","1845067","2025","02/06/2025 03:41:24 PM","41.730390353","-87.658767583","(41.730390353, -87.658767583)"
"28595","JJ127302","01/29/2025 09:41:00 AM","001XX E 60TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","0232","002","20","40","01A","1178363","1865265","2025","02/13/2025 03:40:50 PM","41.785595377","-87.621577312","(41.785595377, -87.621577312)"
"28580","JJ130497","01/28/2025 06:57:00 PM","053XX S WABASH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0225","002","3","40","01A","1177624","1869530","2025","02/05/2025 03:43:25 PM","41.797315709","-87.624157817","(41.797315709, -87.624157817)"
"28581","JJ130497","01/28/2025 06:57:00 PM","053XX S WABASH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0225","002","3","40","01A","1177624","1869530","2025","02/05/2025 03:43:25 PM","41.797315709","-87.624157817","(41.797315709, -87.624157817)"
"28579","JJ129772","01/28/2025 10:04:00 AM","020XX N NEWCASTLE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","2512","025","29","25","01A","1130432","1912718","2025","02/05/2025 03:43:25 PM","41.916768342","-87.796229477","(41.916768342, -87.796229477)"
"28577","JJ129588","01/28/2025 05:30:00 AM","077XX S OGLESBY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","0414","004","7","43","01A","1193213","1854022","2025","07/03/2025 03:44:02 PM","41.754393534","-87.567498248","(41.754393534, -87.567498248)"
"28578","JJ129588","01/28/2025 05:27:00 AM","077XX S OGLESBY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","0414","004","7","43","01A","1193213","1854022","2025","07/03/2025 03:44:02 PM","41.754393534","-87.567498248","(41.754393534, -87.567498248)"
"28576","JJ128268","01/26/2025 11:05:00 PM","076XX W TALCOTT AVE","0110","HOMICIDE","FIRST DEGREE MURDER","BASEMENT","true","false","1612","016","41","10","01A","1124406","1939783","2025","02/03/2025 03:41:24 PM","41.991139354","-87.8177712","(41.991139354, -87.8177712)"
"28575","JJ127758","01/26/2025 01:14:00 PM","131XX S CORLISS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","0533","005","10","54","01A","1184011","1818231","2025","02/25/2026 03:41:59 PM","41.656398372","-87.602333616","(41.656398372, -87.602333616)"
"28573","JJ125258","01/24/2025 04:14:00 AM","049XX W NORTH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","false","false","2533","025","37","25","01A","1143000","1910178","2025","02/01/2025 03:41:18 PM","41.909573038","-87.750117639","(41.909573038, -87.750117639)"
"28572","JJ125190","01/24/2025 12:00:00 AM","012XX S SAWYER AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1022","010","24","29","01A","1154890","1894277","2025","01/31/2025 03:41:28 PM","41.865708986","-87.706865048","(41.865708986, -87.706865048)"
"28571","JJ125013","01/23/2025 07:33:00 PM","042XX W VAN BUREN ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","1132","011","28","26","01A","1148115","1897683","2025","01/31/2025 03:41:28 PM","41.875188431","-87.731649018","(41.875188431, -87.731649018)"
"28605","JJ116681","01/23/2025 07:12:00 PM","058XX W NEWPORT AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","1633","016","30","15","01A","1136879","1922345","2025","03/08/2025 03:40:26 PM","41.943072654","-87.772311463","(41.943072654, -87.772311463)"
"28570","JJ120929","01/19/2025 09:14:00 PM","015XX S WABASH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0131","001","3","33","01A","1177014","1892855","2025","01/27/2025 03:41:27 PM","41.861335178","-87.625690175","(41.861335178, -87.625690175)"
"28569","JJ120220","01/19/2025 04:13:00 AM","074XX S STATE ST","0110","HOMICIDE","FIRST DEGREE MURDER","RESTAURANT","true","false","0323","003","6","69","01A","1177570","1855556","2025","01/27/2025 03:41:27 PM","41.758970818","-87.624778076","(41.758970818, -87.624778076)"
"28568","JJ118999","01/18/2025 01:48:00 AM","060XX W BELDEN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","2512","025","36","19","01A","1135795","1914656","2025","01/26/2025 03:41:44 PM","41.921992585","-87.776479319","(41.921992585, -87.776479319)"
"28567","JJ117733","01/17/2025 08:36:00 AM","079XX S EAST END AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","true","0414","004","8","46","01A","1189026","1852748","2025","09/24/2025 04:02:34 PM","41.750998814","-87.582882758","(41.750998814, -87.582882758)"
"28565","JJ117484","01/16/2025 08:01:00 PM","020XX W 47TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","true","0931","009","15","61","01A","1163636","1873496","2025","01/24/2025 03:41:32 PM","41.808504114","-87.675342372","(41.808504114, -87.675342372)"
"28564","JJ116721","01/16/2025 08:06:00 AM","041XX W GRENSHAW ST","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","true","true","1132","011","24","29","01A","1148902","1894716","2025","01/29/2025 03:40:48 PM","41.867031461","-87.72883616","(41.867031461, -87.72883616)"
"28563","JJ116681","01/16/2025 06:09:00 AM","058XX W NEWPORT AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","1633","016","30","15","01A","1136879","1922345","2025","03/08/2025 03:40:26 PM","41.943072654","-87.772311463","(41.943072654, -87.772311463)"
"28561","JJ115426","01/14/2025 11:20:00 PM","056XX S CALIFORNIA AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0824","008","15","63","01A","1158671","1867129","2025","01/22/2025 03:41:53 PM","41.791135088","-87.693726735","(41.791135088, -87.693726735)"
"28560","JJ115360","01/14/2025 09:43:00 PM","054XX N ASHLAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","2012","020","40","77","01A","1164682","1936139","2025","01/22/2025 03:41:53 PM","41.980379165","-87.669728811","(41.980379165, -87.669728811)"
"28559","JJ115213","01/14/2025 07:10:00 PM","004XX N SPRINGFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1122","011","37","23","01A","1150308","1902771","2025","01/22/2025 03:41:53 PM","41.889107991","-87.723464378","(41.889107991, -87.723464378)"
"28558","JJ114192","01/13/2025 10:18:00 PM","075XX S EBERHART AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STAIRWELL","true","false","0624","006","6","69","01A","1180879","1855187","2025","08/29/2025 03:41:49 PM","41.757882812","-87.612662196","(41.757882812, -87.612662196)"
"28557","JJ112685","01/12/2025 07:46:00 PM","016XX W 81ST ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0614","006","17","71","01A","1166858","1851000","2025","01/20/2025 03:41:03 PM","41.746703927","-87.664166844","(41.746703927, -87.664166844)"
"28556","JJ111772","01/11/2025 04:46:00 PM","086XX S MUSKEGON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","true","true","0423","004","10","46","01A","1196649","1848242","2025","09/22/2025 03:42:01 PM","41.738448153","-87.555098228","(41.738448153, -87.555098228)"
"28555","JJ111207","01/11/2025 04:39:00 AM","011XX S ST LOUIS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1133","011","24","29","01A","1153217","1894674","2025","01/19/2025 03:41:44 PM","41.866831736","-87.71299623","(41.866831736, -87.71299623)"
"28554","JJ105327","01/06/2025 06:05:00 AM","021XX W GLADYS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1225","012","27","28","01A","1162270","1898416","2025","01/25/2025 03:40:57 PM","41.876915799","-87.679656912","(41.876915799, -87.679656912)"
"28553","JJ104816","01/05/2025 09:53:00 AM","026XX W 60TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","true","0824","008","16","66","01A","1159959","1864777","2025","10/03/2025 03:41:52 PM","41.784654487","-87.689068516","(41.784654487, -87.689068516)"
"28552","JJ104054","01/04/2025 06:34:00 PM","009XX E 81ST ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0631","006","8","44","01A","1183759","1851486","2025","01/12/2025 03:41:48 PM","41.747660197","-87.602222699","(41.747660197, -87.602222699)"
"28551","JJ103676","01/04/2025 12:17:00 PM","052XX W WASHINGTON BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","1523","015","37","25","01A","1141534","1900251","2025","01/12/2025 03:41:48 PM","41.882359401","-87.755748665","(41.882359401, -87.755748665)"
"28660","JH460055","01/03/2025 03:34:00 PM","034XX W MARQUETTE RD","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","false","false","0831","008","14","66","01A","1154386","1859967","2025","04/12/2025 03:40:33 PM","41.77156789","-87.709629524","(41.77156789, -87.709629524)"
"28548","JJ100160","01/02/2025 01:18:00 AM","012XX S SAWYER AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","true","true","1022","010","24","29","01A","1154891","1894243","2025","01/10/2025 03:41:24 PM","41.865615666","-87.706862288","(41.865615666, -87.706862288)"
"28549","JJ100988","01/01/2025 08:15:00 PM","015XX W WARREN BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","1224","012","27","28","01A","1166006","1900436","2025","04/15/2025 03:40:34 PM","41.882379941","-87.665881802","(41.882379941, -87.665881802)"
"28547","JJ100596","01/01/2025 02:06:00 PM","075XX S RACINE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","TAVERN","false","false","0612","006","17","71","01A","1169629","1854690","2025","01/09/2025 03:41:07 PM","41.756770198","-87.653906431","(41.756770198, -87.653906431)"
"28546","JJ100293","01/01/2025 06:10:00 AM","022XX S CENTRAL PARK AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","1024","010","22","30","01A","1152723","1888730","2025","02/15/2025 03:41:00 PM","41.850530492","-87.714966934","(41.850530492, -87.714966934)"
"28545","JJ100205","01/01/2025 03:57:00 AM","094XX S HARVARD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","false","0634","006","9","49","01A","1175662","1842226","2025","01/09/2025 03:41:07 PM","41.722434522","-87.632168804","(41.722434522, -87.632168804)"
